id,Smiles,JMJD2,KAT2A,KDM4E,HDAC1,HDAC6,HDAC3,HDAC8,HDAC2,LSD1,SIRT2,KDM4C,EZH2,KDM5B,KDM5A,PRMT5,SIRT1,HDAC11,KDM2B,HDAC10,CREBBP,NSD2,HDAC4,HDAC7,HDAC5,NCOA3,HDAC9,PRMT4,SIRT3,P300,KDM5C,DOT1L,PRMT6,KDM4B,SMYD3,KDM2A,PRMT1,PHF8,PRMT3,JMJD3,NCOA1,PCAF,SMYD2,PRMT8,JMJD4,KDM4D,SETD8,SIRT6,SETD7,LSD2,SIRT7,SUV39H1,MYST1,BAZ1A,BAZ2A,BRD8,PBRM1,BRWD1,SMARCA4,DNMT3A,BRD9,BRPF1,TP53BP1,CBX7,BRD2,BRD7,L3MBTL3,L3MBTL1,BRD4,BRDT,BRPF3,DNMT1,WRD5,BAZ2B,BRD1,SMARCA2,BRD3,DNMT3B,G9a
4579,CN(C)CCOc1ccc(-c2ccnc(NCc3ccc(C(=O)Nc4ccccc4N)cc3)n2)cc1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580,NC(=O)c1ccccc1Nc1ccc(-c2cn(Cc3ccccc3)nn2)cc1,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,C#CCSc1nc(Cl)c(C#N)c(-c2ccc(Cl)cc2)n1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,CCN(CC)S(=O)(=O)c1cccc(C(=O)N/N=C2\CCc3cccc(O)c32)c1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,Cc1ccc(NC(=O)CCC(=O)OCC(=O)c2ccc(-c3ccccc3)cc2)cc1Cl,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,CS(=O)(=O)c1cc(NS(=O)(=O)c2cc(Br)ccc2O)cc(S(F)(F)(F)(F)F)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
4585,Fc1cccc2c1C1=NCCN1C(=S)S2,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3nn(C)c4ccncc34)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4587,O=C(CC[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O)NO,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,C[C@@H]1C(=O)N(C)CCN1CCOc1ccc(C2CCN(c3ccc4nnc(Cl)n4n3)CC2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4589,C[N+]1(C2CCN(C(=O)c3cccc(Br)c3)CC2)CCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,
4590,CC1CCc2c(sc3nc(-c4ccc(Br)cc4)[nH]c(=O)c23)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
4591,C/C(=N/Nc1nc(-c2ccc(Cl)cc2)cs1)c1nccs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4592,O=C(CCCCCCN1C(=O)c2ccccc2C1=O)NO,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4593,Cc1ccc(Cn2cnc(-c3cc(-c4nn[nH]c4C(F)(F)F)ccn3)c2)c(F)c1,,,,,,,,,,,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,CC(C)[C@H]1NC(=O)[C@@H](C)[C@@H](C/C=C\CCC(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC1=O,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595,O=C(O)c1ccc(CN2CCC(CN[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596,O=C(NCc1ccccc1)c1ccc2sc(C(=O)NO)cc2c1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,FC(F)(F)c1cccc(Cn2cnc(-c3cc(-c4nn[nH]n4)ccn3)c2)c1Cl,0.0,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4598,CNC(=O)/C(CCCCCCC(=O)Nc1ccc2ccccc2c1)=N\O,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4599,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NCCc3c(-c4ccccc4)[nH]c4ccccc34)c2c1,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)N)[C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=O)CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O)[C@@H](C)O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)Cc3ccccc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,Cn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
4603,CCCOc1ccc(S(=O)(=O)CC)cc1-c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4604,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2ncnc2n1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,Oc1cccn(CCCCCn2cc(-c3ccccc3)nn2)c1=S,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OC[C@H]2CCCN(C)C2)C1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4607,COc1nc(N)nc(Nc2cc(S(N)(=O)=O)ccc2N[C@@H](c2cccc3c2OC(F)(F)O3)c2ncccc2Cl)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,CC(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=S)NC3=O)o2)cc1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4609,O=C(CCCCC=C(c1ccccn1)c1ccccn1)NO,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,Cc1nc2ccccn2c1-c1ccnc(NCc2ccc(C(=O)Nc3ccc(F)cc3N)cc2)n1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,Nc1ccccc1NC(=O)CCCCCNC(=O)c1ccnnc1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,Cn1cc(-c2cc(CS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cn[nH]c2c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4613,COc1ccc(/C=C(/C(=O)N2CC(=O)Nc3ccccc32)c2cccs2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,
4614,C[C@@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4615,C/C=C/c1[nH]c2c(C#N)cnn2c(=O)c1C(C)C,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4616,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(Cl)cc4)ccc1c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4617,O=C(NO)c1ccc2c(c1)CC(Nc1nccc(-c3cccc(Cl)c3)n1)CC2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4618,c1ccc(Cc2nn3c(-c4ccco4)nnc3s2)cc1,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4619,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccccc4)c(F)c3)c2)c1,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,Nc1ccccc1NC(=O)CCCCCn1cnc2ccccc2c1=O,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621,Cc1nn(C2CC2)c2c1[C@@H](c1ccc(F)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,
4622,CC(C)(C)OC(=O)c1ccc(C(=O)NCCC2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)s1,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4623,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@H](C)CO)c(Cl)c3C2=O)c(=O)[nH]1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624,CSCC[C@@H]1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4625,O=C(O)C1=CN(Cc2ccccc2)C=C(C(=O)O)C1c1cccs1,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626,CN1CCCC2(CCCN2C(=O)c2cccc(Br)c2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4627,N#Cc1ccc(N(CC(=O)N2CCC(CN)CC2)Cc2ccc(Cl)cc2)cc1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,CC1(C2CC2)NC(=O)N(CC(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)C1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
4629,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCc1ccc(/C=C/C(=O)NO)cc1,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4630,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)N)C(=O)O,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4631,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4632,Cc1ccc(F)cc1Oc1ccc(S(C)(=O)=O)cc1-c1cn(C)c(=O)c2[nH]ccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4633,CCNC(=O)CC1CN(c2ccc(Cl)cc2)c2ccccc2-n2c(C)nnc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4634,Cc1ccc(CCn2cnc(-c3cc(-c4nn[nH]c4C(F)(F)F)ccn3)c2)cc1,,,,,,,,,,,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4635,O=C(NO)c1cnc(NCc2ccccc2)nc1,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636,O=C(/C=C/c1ccc2c(c1)CN(S(=O)(=O)c1ccccc1)C2)NO,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4637,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccc([N+](=O)[O-])cc1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4638,Cc1cc(C)c(CNC(=O)c2ccc3c(cnn3C(C)C)c2)c(=O)[nH]1,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,NC(CCSC[C@H]1O[C@@H](n2cnc3c(Nc4ccccc4)ncnc32)[C@H](O)[C@@H]1O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,
4640,CCCCCc1cc(=O)c2cc(Cl)cc(Br)c2o1,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,S=C1Sc2cccc(Br)c2C2=NCCCN12,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4642,O=C1CC(=C2c3ccccc3-c3ccccc32)C(=O)N1CCN1CCN(c2cccc(Cl)c2)CC1,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,CS(=O)(=O)N1CCC(NC(=O)c2cc(C3CC3)on2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4644,Cc1cccc(Nc2n[nH]c3c2CN(S(C)(=O)=O)CC3)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
4645,CCNC(=O)c1c(O)c2ccncc2[nH]c1=O,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,COc1ccc(Br)cc1S(=O)(=O)Nc1cc(Cl)cc(C(=O)O)c1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
4647,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)c(F)c(C)[nH]c2=O)c1C)C1CCOCC1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,COCCNc1c(CC(C)(C)C)nc2ccc(/C=C/C(=O)NO)cn12,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)Nc3ccccc3)c3ncc(-c4ccc5ccccc5c4)[nH]3)c2c1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,CC(=O)c1cc2c(O)c(O)ccc2o1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,CNCCOc1cccc(C(=O)NCC(O)CN2CCc3ccccc3C2)c1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,COc1ccc(NC(=O)[C@@H]2Cc3ccc(OCC(=O)NO)cc3CN2C(=O)CNC(=O)OC(C)(C)C)cc1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4653,CC#CCNCCCC[C@H](NC(=O)c1ccccc1)C(=O)OC(C)(C)C,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,COc1c(Cl)cc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Cl,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cc2ccccc2o1,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NC1CCc2ccccc21)C3,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4657,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,Clc1ccc(-c2csc(N/N=C\c3ccncc3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,Nc1cc(CO)ccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,O=C(NC(Cc1ccccc1)C(=O)N1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1)c1ccoc1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)Nc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,
4662,CN(CCCCCC(=O)Nc1ccc(F)cc1N)C(=O)c1ccc(F)cc1,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,CCCCn1c(-c2ccccc2)c(Cc2c(O)ccc3ccccc23)c(=O)[nH]c1=S,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,CC(=O)Nc1ccc(O)c(-c2cc(C(=O)O)ccn2)c1,,,,,,,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,CC[C@H]1C(=O)N(C)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2N1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4666,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCCCCCC(=O)NO,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,CCCS(=O)(=O)Nc1cccc(-c2cn(C)c(=O)c3ccccc23)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4668,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccccc3Br)c2)c1,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)O)c1nnc(C)n1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4670,Cc1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc32)cc1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,COc1cccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)c1.Cl,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Cc1nc(Nc2nc(=O)cc(CSc3nnnn3-c3ccccc3)[nH]2)nc2ccccc12,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCC[C@H](O)C4)ccc1c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
4674,C(=C/c1nn2c(-c3ccncc3)nnc2s1)\c1ccco1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
